1,428.105263,0,0.003333,0.30589795,0.17530029,0.102833584,-0.20968741,36,0.006667,-0.001206802,0.003333,38,0.008333,0.005,38,0.003333,0.001667,0.036781695,4,0.07574141,0.13804343,42,0.001667,0.001667,-0.034919873,0.031358518,51.280938,0,0.09683535,0.001667,-0.20588072,289.388889,0.001667,0.001667,0.005,0.001667,0,0.025491573,0,0.001667,29.652097,0.005,-0.06921995,0,15.493399,0.003333,0,0.17064166,0.003333,29.694006
1,426.435897,0,0,0.25341314,0.13352346,0.07949085,-0.2567157,36,0.008278,-0.017365843,0.004967,36,0.004967,0.004967,39,0.004967,0,-0.003465966,5,0.071976304,0.0837099,45,0.003311,0.001656,-0.08697036,-0.021294512,52.120383,0.001656,0.020807294,0.001656,-0.19043595,308.625,0.001656,0.006623,0.001656,0.003311,0,0.006897146,0,0.006623,33.452385,0.003311,-0.13379031,0.001656,22.973377,0.001656,0,0.17557366,0,28.993509
1,422.176471,0,0.003407,0.37339818,0.30861545,0.09171219,-0.042043354,27,0.006814,0.04798983,0.003407,34,0.006814,0.003407,34,0.005111,0.001704,-0.15394138,3,0.17412086,0.20698857,39,0.001704,0.003407,-0.18698883,0.05413382,45.467933,0.003407,0.11378481,0.001704,-0.1533625,305.727273,0.001704,0.008518,0.001704,0.003407,0.001704,0.027569626,0,0.001704,38.237673,0.003407,-0.06862678,0,3.171445,0.001704,0,0.22817552,0.006814,31.149139
1,439.575,0.001658,0.001658,0.22509512,0.14087634,0.009334386,-0.0946671,27,0.006633,0.06628289,0.001658,28,0.004975,0.001658,40,0.001658,0.003317,-0.24093266,5,0.118613064,0.11212004,42,0.003317,0.001658,-0.09586246,0.12056532,53.164785,0.001658,0.15264189,0.001658,-0.18142647,371.761905,0,0.004975,0.003317,0.001658,0.001658,-0.039799146,0,0.003317,37.560081,0.004975,-0.14764033,0.003317,35.037767,0.003317,0,0.19468522,0.004975,29.576674
1,424.410256,0,0.001647,0.41623038,0.27012166,0.0800548,-0.06681956,27,0.00659,0.019253545,0.003295,40,0.009885,0.001647,39,0.003295,0.001647,-0.09832998,4,0.09510859,0.19723988,42,0,0.003295,0.002299083,0.053956747,45.09294,0.003295,0.065982096,0.001647,-0.1134096,235.892857,0.001647,0.003295,0.004942,0.003295,0.003295,-0.06153412,0,0.003295,41.742239,0.00659,-0.08411499,0.003295,8.910583,0.004942,0.001647,0.19655879,0.009885,30.607748
1,441.894737,0,0.001639,0.3264817,0.1321935,0.041093513,-0.13421658,31,0.008197,0.02242825,0.004918,36,0.006557,0.001639,38,0.001639,0.001639,-0.15426454,3,0.12119847,0.10623331,44,0,0.006557,-0.07734809,0.038818073,49.551426,0.001639,0.04122313,0.003279,-0.10230103,289.526316,0.001639,0.003279,0.001639,0.003279,0,-0.028411983,0,0.004918,33.693159,0.006557,-0.1366506,0.003279,3.05303,0.004918,0,0.23541883,0.003279,22.114131
1,252.3,0,0.004938,0.19259919,0.28407845,0.31899124,-0.18577875,19,0.004938,-0.14908639,0.004938,25,0.007407,0.002469,10,0.002469,0,0.111282736,4,0.11395588,0.20352492,25,0,0.002469,-0.44454315,-0.008074441,34.743606,0.002469,0.359091,0.004938,-0.016264757,191.473684,0.002469,0.004938,0.004938,0.002469,0,-0.08143795,0,0,26.274355,0.004938,0.070260234,0.002469,3.321776,0,0,0.27682382,0.002469,41.447713
1,348.3,0,0.002119,0.2976282,0.2936308,0.16315117,-0.1209894,22,0.004237,-0.121843435,0.004237,34,0.008475,0.004237,20,0.002119,0.002119,0.10443915,4,0.12902722,0.19069095,31,0,0.004237,-0.2283651,0.08210031,26.83364,0.002119,0.22632052,0.006356,-0.055103507,196.090909,0,0.006356,0,0.002119,0,-0.018728208,0,0,27.750022,0.006356,0.03209269,0.006356,2.856172,0,0,0.14722577,0.006356,36.356925
1,274.914286,0,0.00241,0.3783916,0.17762294,-0.187066,-0.085795894,18,0.009639,0.02497734,0.004819,31,0.007229,0,35,0.00241,0,-0.3772119,2,-0.00275066,0.28131905,33,0.00241,0.004819,0.20122255,0.052559063,29.940284,0.004819,-0.28108642,0.00241,-0.1432009,217.769231,0,0,0.00241,0,0,-0.14228347,0,0.007229,27.795703,0.00241,-0.13617408,0,0.287411,0.004819,0,0.14588402,0.004819,13.818306
1,279.294118,0,0,0.2785071,0.24744727,-0.08203829,-0.082141235,14,0.007177,0.08775697,0.002392,29,0.007177,0.004785,34,0.002392,0.002392,-0.42521405,3,-0.09480377,0.24489637,27,0,0.002392,0.093417965,0.12527786,37.232035,0.002392,-0.101498686,0.002392,-0.10178193,200.787879,0,0.004785,0.004785,0.002392,0,-0.04923002,0,0,36.800731,0.002392,-0.10617679,0,0.947065,0.002392,0,0.14585945,0.002392,13.568331
1,438.918919,0,0.001656,0.37361482,0.13910593,0.14957188,-0.19634259,38,0.009934,-0.020510133,0.004967,37,0.004967,0.004967,37,0.003311,0,0.032978088,6,0.070487484,0.14154908,41,0,0.001656,-0.0771107,-0.015057812,51.905787,0.001656,0.13806424,0.003311,-0.11179751,292.235294,0.001656,0.004967,0.001656,0.004967,0,-0.016176665,0.001656,0.003311,40.700118,0.003311,-0.15800554,0.001656,13.718944,0.004967,0,0.16116746,0.003311,22.596489
